User Name,Statuses,Time Created At,Sentiment Analysis,Polarity
RT It s difficult to see people argue there was little time to react to Coronavirus Since I work in media I ve known how d,reigns_allison,3/31/2020,negative,-0.34375
RT Twitter stepping up its enforcement of misleading and harmful coronavirus related claims required Fox News host Laura I,Resist2k18,3/31/2020,neutral,0
RT McConnell about coronavirus It came up while we were tied down in the impeachment trial And I think it diverted the,rickmcsmith,3/31/2020,negative,-0.155555556
RT Mitch PLEASE had plenty of time for campaign rallies amp golf trips in recent months But sure,Rimoyer,3/31/2020,positive,0.25
RT A U S federal appeals court has ruled that Texas can temporarily suspend abortions during the coronavirus pandemic only a da,S0R3N_,3/31/2020,neutral,0
RT Coronavirus in Punjab Till now 41 cases amp 4 deaths 1330 NRIs untraceable 36 medical professionals including doc,Samrats83696274,3/31/2020,negative,-0.15
RT Delhi Police had already issued orders to the organisers of TablighiJamat to vacate premises to stop spread of CoronaV,spsesaaa3,3/31/2020,neutral,0
RT 30 DAYS TO SLOW THE SPREAD COVID 19,st_7897,3/31/2020,negative,-0.3
RT Praying for your recovery and for your family we re all in this one together,stevegeyer,3/31/2020,neutral,0
RT 30 DAYS TO SLOW THE SPREAD COVID 19,TasteTestFilms,3/31/2020,negative,-0.3
RT Alabama won t provide ventilators to the mentally disabled The Governor who signed the most dangerous anti choice bill into,texasbamaaaaaa,3/31/2020,negative,-0.1
RT Coronavirus testing positivity rate 50 in New York That s an insane figure even though they are only testing symptoma,tomorrowdaworld,3/31/2020,negative,-0.287878788
RT LIVE Press Briefing with Coronavirus Task Force,TomZBHappy,3/31/2020,positive,0.136363636
RT 30 DAYS TO SLOW THE SPREAD COVID 19,UKExpat4MAGA,3/31/2020,negative,-0.3
RT Please let s retweet the absolute nuts off this,unsquare925,3/31/2020,positive,0.2
RT It just keeps getting worse LEAKED AUDIO Kennedy Center President Deployed Lobbyist to Secure 25 Million in C,vtbirkenstock,3/31/2020,positive,-0.033333333
Even drug gangs lock down favelas to stop the spread of coronavirus Meanwhile a citizen decries the restrictions,YoannaGB,3/31/2020,negative,-0.155555556
RT Why am I having to choose between staying healthy and having a place to go stay As rent comes due some say eviction,Yung_Farris,3/31/2020,positive,0.1875
RT TRUMP JUST NOW I think only good things can be said when you look at the job that s been done REALITY More than 3 700,Zena20989641,3/31/2020,positive,0.4
RT Vice President Pence tells Wolf I don t believe the president has ever belittled the threat of the coronavirus,amandawoodbury2,4/1/2020,neutral,0
Something the ClimateChange denying polluting MAGA BuildTheWall crowd will NEVER comprehend so lazy they dismi,BrassNucklez,4/1/2020,negative,-0.25
RT Hard to think of a time over the last decade when we saw so much discontent boiling over in the workplace The pandemic has r,cactusgrower40,4/1/2020,negative,-0.030555556
Hi Thank you for your article 11 times belittled Coronavirus It is appreciated They re,ChadMeabon,4/1/2020,positive,0.2
RT We do not take this action lightly the WHCA board wrote in an email to members notifying them of the decision to remov,crankypatriot,4/1/2020,positive,0.25
RT A One Size Fits All Coronavirus Strategy Will Create A Great Depression,Donnalee222,4/1/2020,positive,0.8
RT Still Turkish draft law to release prisoners because of coronavirus excludes political prisoners That could for many people,Freedom4_Every1,4/1/2020,positive,0.25
RT States like Massachusetts have opened special enrollment periods for uninsured Americans to sign up for health care It s un,HeyIamHereNow,4/1/2020,positive,0.357142857
RT Pence dodges a question from Fox on how Americans can get insurance during the coronavirus pandemic After Pence finishes,KukhanShirley,4/1/2020,neutral,0
RT The Naval Academy and West Point sent their cadets home weeks ago The Air Force Academy meanwhile kept seniors on ca,llmich,4/1/2020,neutral,0
RT Musician Adam Schlesinger 52 dies of coronavirus Wed,MAGAcovfefe2020,4/1/2020,neutral,0
pti I am a health professional and know the needs of the patients Just,Miss_Hamilt,4/1/2020,positive,0.1
RT Really Schiff Wants To Create 9 11 Style Coronavirus Commission Everyone was warned at the SOTU about COVID19 Trum,realteecee,4/1/2020,positive,0.2
RT stop broadcasting Trump When he comes on I turn the channel to who has stopped broadcasting him earned,SunnyDays024,4/1/2020,neutral,0
RT Given China s dishonesty and the proximity of these labs which we know were working with coronaviruses it is only re,Tonydeeplorable,4/1/2020,neutral,0
RT Elizabeth Warren released her substantial coronavirus plan on January 28th Fox News spent three days mocking it amp had,Tuasdad,4/1/2020,negative,-0.1
RT Kentucky congressional candidate spoke to He says while Americans are hurting,wendydcoe,4/1/2020,neutral,0
RT Thank you for debunking the nobody saw it coming lie T he person who is running against Trump at th,AnnMRobie,4/1/2020,neutral,0
RT BREAKING CNN and MSNBC just cut away from Trump s coronavirus press conference StopAiringTrump,aprilb1970,4/1/2020,neutral,0
RT Roughly 280 million masks in warehouses around the U S were purchased by foreign buyers on Monday alone according to Forbes,bennintl,4/1/2020,negative,-0.1125
RT Dozens of spring breakers from Texas have coronavirus after warnings to cancel such trips jtnreports coronavirus http,BryanEShull1,4/1/2020,neutral,0
RT Governor has formally issued a Stay at Home directive for Nevada and extended the non essential business,Carlos_Unity,4/1/2020,neutral,0
RT Clarity is exactly what Americans need Putting up visual aids is not what they need Or who is making what and how many every,dfnsofconst,4/1/2020,positive,0.25
RT NEW Schiff drafting legislation to set up 9 11 style commission to review coronavirus response https,dimplasm,4/1/2020,positive,0.136363636
RT Trump failed at his most basic and important job to protect Americans,docwatsonxd,4/1/2020,positive,0.1
Nurses We Are the Canaries in the Coronavirus Mine via,DotUrada,4/1/2020,neutral,0
RT It s bad enough that Trump says during a Coronavirus briefing that he s number 1 on Facebook It s even worse because,Eileen56530204,4/1/2020,negative,-0.366666667
RT BREAKING U S Intelligence Tells Trump That China Intentionally Lied About Coronavirus Outbreak,genesisalfa1212,4/1/2020,neutral,0
RT CNN has chosen not to air the White House coronavirus briefing today they should be forced to forfeit their seat at,Helly_283,4/1/2020,negative,-0.15
RT Trump adviser working with WH officials on messaging for pandemic said Trump took a gamble that warmer weather would cause Co,iamforeverblue2,4/1/2020,neutral,0
RT Trump just said that a scarf is highly recommended by the professionals and that he Trump thinks a scarf is better,jarrettat,4/1/2020,positive,0.33
RT If Hillary were president right now less Americans would die of coronavirus Who you vote for matters,jdbest1,4/1/2020,positive,0.05952381
RT As the coronavirus pandemic forces people around the world to stay inside communities are finding creative ways to connect with e,ken03ikx,4/1/2020,positive,0.5
Who would have guessed bacteria from Yellowstone s hot springs would change the field of molecular biology allow,KrissyKrissy16,4/1/2020,positive,0.25
RT Anti Trump dilemma in coming days How to accuse Trump of slow response to virus while defending other officials against acc,kshaugh61,4/1/2020,negative,-0.2125
RT Trump adviser working with WH officials on messaging for pandemic said Trump took a gamble that warmer weather would cause Co,lilyoval,4/1/2020,neutral,0
RT Across the world doctors and nurses are getting sick trying to fight the coronavirus In northern Italy thousands of medica,marks359,4/1/2020,negative,-0.714285714
RT Not content with nine early morning tweets lashing out at NYT columnist Kara Swisher for noting his record of belittling,mcwilkins63,4/1/2020,positive,0.1
RT Why is Germany able to test for coronavirus so much more than the UK,Midgedog,4/1/2020,positive,0.5
RT President Trump confirms that the federal stockpile of personal protective equipment things like masks gowns etc is nearly,MolassesBoy,4/1/2020,neutral,0.05
RT Repubs Nobody Expected the Coronavirus Pandemic So JoeBiden Is Nobody Biden wrote an op ed on Jan 17 warning tha,mrxxzz,4/1/2020,negative,-0.1
RT Man Me looking at 2020 with the Coronavirus and 6ix9ine release got me like,mskattr,4/1/2020,neutral,0
RT Loeffler defends trades after reportedly buying stock in company that makes coronavirus protective garments,old_sales,4/1/2020,neutral,0
RT Finally Florida 30 day stay at home order After keeping Bike Week and Spring Break going Florida is going to ge,OveckaHelen,4/1/2020,neutral,0
RT NEW Aerial footage shows preparation at a 68 bed makeshift hospital in Central Park an effort to help ease some of the,petehiniii,4/1/2020,positive,0.068181818
RT As the US health care system has scrambled to track the spread of coronavirus one of the nation s largest commercial labs has fac,ralph_attleboro,4/1/2020,neutral,0
RT ET As if,RayRay12029378,4/1/2020,neutral,0
RT not my place as an impartial journalist to say coronavirus is bad which is why i always say critics have denounced the c,rdotinga,4/1/2020,negative,-0.7
RT An hour ago a team of 40 medical experts amp engineers from Israel released the opensource blueprints for a lo,rk4391,4/1/2020,neutral,0
Pompeo refuses 6 times to say coronavirus is not the hoax of the day,SangerJB,4/1/2020,neutral,0
RT South Dakota Gov Noem defends not implementing tougher shutdown precautions in her state saying South Dakota is not New Yor,ScottWi08388020,4/1/2020,negative,-0.068181818
RT Shipping records show a massive flow of key medical supplies from American ports to foreign buyers While the U S has dithered,SheriD17536431,4/1/2020,negative,-0.025
RT Trump is letting snowbirds from Florida fly back to Michigan even if infected with the Coronavirus because he s worrie,Steph56Renee,4/1/2020,positive,0.4
RT Roughly 280 million masks in warehouses around the U S were purchased by foreign buyers on Monday alone according to Forbes,summerasana,4/1/2020,negative,-0.1125
RT USNS Mercy Takes On Its First Non Conoravirus Patients God Be With Them amp US All h,tmjpatriot,4/1/2020,positive,0.25
RT Taiwan did not beat coronavirus because of Confucianism Full stop They are doing well because their Vice President is an ep,Tumulus17,4/1/2020,positive,0.35
RT We do not have the largest population We do not have the,Vetreyal1,4/1/2020,neutral,0
RT Coronavirus Australia Calls for greater scrutiny of government during shutdown I fully support the c,WiradjuriW,4/1/2020,positive,0.5
On 3 26 hosted their 1st live Consumer Roundtable discussion to take a pulse on consumers evolving,YouthBeatSpeaks,4/1/2020,positive,0.136363636
RT terrence PROOF President never downplayed the CoronaVirus I WAS SITTING RIGHT NEXT TO THE MAN H,amyjjff,4/2/2020,positive,0.142857143
RT Economists universally agree that we cannot have a healthy economy without healthy people,bee2216,4/2/2020,positive,0.333333333
RT BREAKING Dr Fauci will NOT be at today s coronavirus briefing So there s no reason for or to air it at all Rais,blackhawks1987,4/2/2020,neutral,0
RT Never been more jealous of a curve in my life Man they nailed it Via Time,Blitetheory,4/2/2020,positive,0.5
Many who are trying to claim unemployment benefits are not able to access overwhelmed state systems The 6 6 milli,CBSEveningNews,4/2/2020,positive,0.125
RT China has reported only 82 000 coronavirus cases amp 3300 deaths in a nation of 1 5 billion people This is clearly not accura,chmielmark,4/2/2020,negative,-0.025
RT Jared Kushner s younger brother is a co founder and major investor in Oscar Health a health insurance company that built a,jacquelynmgoss,4/2/2020,positive,0.03125
Where were the Democrats when this virus was brewing Let s go back and check,JamieV153,4/2/2020,neutral,0
RT 90 year old woman dies from Coronavirus after asking doctors to save ventilators for younger patients I had a good life kee,JonatelloM,4/2/2020,positive,0.266666667
RT EXCLUSIVE s campaign has been quietly calling local restaurants and ordering large amounts of food to,JUDGE41352238,4/2/2020,positive,0.071428571
Amid the coronavirus Shutdown restaurant suppliers are turning to the consumers to stay afloat in this articl,lawineco,4/2/2020,neutral,0
RT President Trump has tested negative for the coronavirus a second time according to a memo provided by White House press secretary,muhammedfathik1,4/2/2020,negative,-0.1
RT The CIA has been warning the White House since at least early February that China has vastly understated its coronavirus i,stalker_gail,4/2/2020,negative,-0.05
RT PLEASE RETWEET MAKE IT GO VIRAL A Complete List of Trump s Attempts to Play Down Coronavirus The New York Times,1CardShark944,4/2/2020,positive,0.026936027
RT Earlier this week my Media column examined how Beijing s exploitation of the COVID 19 crisis for geopolitical gain,Ali_8k,4/2/2020,neutral,0
RT well damn jackie i can t control the coronavirus,astreddd,4/2/2020,neutral,0
RT Do know what distrubs me the most about this article Nothing to with the really scary stuff contained therein Those a,book_bitchy,4/2/2020,neutral,0
As the coronavirus began to spread across the United States President Trump repeatedly insisted tha,Boomsha41924076,4/2/2020,neutral,0
RT BREAKING US Navy is expected to announce that it has relieved the captain who sounded the alarm about a coronavirus outbreak,borgr9,4/2/2020,negative,-0.1
RT Apartheid Israel denies the right to health of Palestinians in Gaza The healthcare system there is in a state of collapse No,BrendaHazelhur1,4/2/2020,positive,0.285714286
RT The International Monetary Fund has approved 109 4 million credit to Rwanda The disbursement will help Rw,Bycollinsmwai,4/2/2020,neutral,0
RT Millions of people have lost their employer tied health care over the last two weeks because of the pandemic It s an,Charmaine3809,4/2/2020,neutral,0
RT Do I have this correct The orange mental midget pardons felons and fires a Navy Captain for pleading for help with his c,cool_canadian1,4/2/2020,negative,-0.1
RT Would you go back in time and kill baby coronavirus,CrimsonCowlAJD,4/2/2020,neutral,0
RT If U Need now due to CoronaVirus please tweet me your Venmo or Cashapp Retweet this amp share with as many,CrinqeQueen,4/2/2020,negative,0.1875
RT Sen McConnell claimed he was too distracted by impeachment to focus on coronavirus but that didn t prevent his colleagu,dawn6924,4/2/2020,neutral,0
RT BREAKING US Navy is expected to announce that it has relieved the captain who sounded the alarm about a coronavirus outbreak ab,debmdebm,4/2/2020,negative,-0.1
RT Mattingly NEWS announces the creation of a House Select Committee on the Coronavirus Crisis chaired by,deejay90192,4/2/2020,neutral,0
RT She was just 42 via,DetroitDeeDee,4/2/2020,neutral,0
RT Russia is using the coronavirus crisis to carry out an unimaginable influence operation in a NATO country An investiga,FabbFR2019,4/2/2020,neutral,0
RT Acting Navy Secretary Thomas Modly has fired the captain who raised the alarm about a spike in coronavirus cases onboard his,Greg_AG,4/2/2020,positive,0.1
RT On the first day of tracking whether the new coronavirus model Dr Birx is using is accurate the data on the ground exce,HowyofWI,4/2/2020,positive,0.262121212
RT Am I the only Republican in Congress publicly calling for the removal of as Intel Chairman many privately d,Isabell17423698,4/2/2020,positive,0.125
RT There have now been 7 695 confirmed cases of coronavirus in Illinois 157 people have died Gov Pritzker says the fede,JenniferHallMus,4/2/2020,positive,0.4
RT Coronavirus Update 4 1 20 More Medical Resources On The Way,johnpgedeon,4/2/2020,positive,0.25
RT Thanks I ll take this as a compliment haha,Joshuab71053837,4/2/2020,positive,0.2
RT BREAKING More than 1 million confirmed cases of coronavirus worldwide,JustinScottS,4/2/2020,positive,0.45
RT Milano This is from February Biden was talking about the coronavirus before anyone else was,jynclr,4/2/2020,neutral,0
RT Jared Kushner is helping lead the government s coronavirus response while his brother Joshua Kushner is the co founder of a d,KeeneSusannah,4/2/2020,neutral,0
RT Coronavirus in the United States Cases 244 300 Deaths 5 883 Recoveries 10 365,kemalonekli,4/2/2020,neutral,0
RT Anti Christian Democrat gay Senator Brad Hoylman said It s a shame that the federal government has left New York with no,KNP2BP,4/2/2020,positive,0.138257576
RT In conversations with advisers to the president many of whom were stunned by the remark Mr Kushner has stressed what,LeeBarnhart3,4/2/2020,positive,0.5
RT In a mildly likeable way Little and Large captured the quintessential crapness of British mainstream culture in the earl,LennaLeprena,4/2/2020,positive,0.090029762
RT Tom Cotton Skipped Hours of Impeachment Trial to Talk Coronavirus with Trump Admin History will Remember what the Democr,lucky7_65,4/2/2020,neutral,0
RT January 26 2020 4 20pm Schumer calls on feds to declare coronavirus outbreak a public health emergency It was Mar,MamaG67297027,4/2/2020,neutral,0
RT Sparsh FeverDetectionCamera is capable of picking out who is in a crowd is likely to have a fever amp thus a possible,MANOJDH26226436,4/2/2020,positive,0.066666667
RT Now this is very curious Navy removes commander of aircraft carrier hit by coronavirus outbreak Wait what,Margaret_ADuffy,4/2/2020,negative,-0.13
RT RT If you receive a text message that reads Alert The emergency response benefit of Canada relief fund,MelineHunter,4/2/2020,neutral,0
RT Coronavirus testing capacity USA 100 000 people per day UK 10 000 people per day,mluisareyesr,4/2/2020,neutral,0
RT Trump was directly confronted by NBC s Geoff Bennett with the perception that his firing the captain of the USS Theodore,n0vadust,4/2/2020,positive,0.1
RT JUST IN UCH CMD tests negative for coronavirus The Chief Medical Director CMD of the University College Hospital UCH,NicholasLogun,4/2/2020,negative,-0.15
RT Houston Police Chief Burglaries Up 20 Percent After Coronavirus Stay Home Orders,PHYS878,4/2/2020,neutral,0
RT Jared Kushner says some governors don t know how many ventilators they have amp coronavirus outbreak is revealing manager skills,popecarsons,4/2/2020,positive,0.5
RT The White House projected that 100 000 to 240 000 people will die nationwide from the coronavirus Experts don t know how the,prpeep,4/2/2020,neutral,0
RT Captain BrettCrozier knew he would get fired relieved of command yet he did the right thing and came to aid of his cre,rebecca_exley,4/2/2020,positive,0.285714286
RT Local crematories are now allowed to work 24 7 At one Brooklyn hospital the in house morgue was filled on Tuesday The next,SesshaBatto,4/2/2020,positive,0.133333333
RT I m so thankful for the amazing job our our and the Coronavirus Task Force are doing No one gets things done a,sheacamm,4/2/2020,positive,0.6
RT I can t stress enough how likely it is that desperate people who have suddenly lost low paying jobs and are getting no he,Silenced_Masses,4/2/2020,negative,-0.12
RT For third day in a row Brazil s health authorities reported a consecutive spike of more than 1 000 new novel coronavirus cases i,Silver472,4/2/2020,positive,0.212121212
RT Ajax technical director Marc Overmars on attempts to complete the season There are more than 100 people dying daily,simonjv91,4/2/2020,positive,0.15
RT JESSE WATTERS on March 3 I m not afraid of the coronavirus and no one else should be that afraid either JESSE WATTE,SOFFru1,4/2/2020,negative,-0.15
RT 104 Year Old WWII Veteran Who Survived Spanish Flu Recovers From Coronavirus,Studpardee,4/2/2020,neutral,0.033333333
RT As medical experts weigh recommending face coverings in public shows what makes an effective face covering that does not take away,tamogea,4/2/2020,positive,0.2
RT NEW The number of new confirmed COVID 19 cases in Florida grew by more than 1 000 since last night to 9 008 state health,TeresaCulhane,4/2/2020,positive,0.234545455
China finds new coronavirus strain that lasts for 49 days in infected patient There may,thinkitsayit,4/2/2020,positive,0.136363636
RT BREAKING leaked memo exposes company smear campaign against worker who led this week s strike over coronavirus safety h,UFCW21,4/2/2020,neutral,0
RT Reminder that Jared Kushner first told Trump Coronavirus was Fake News Then he asked his brother s father in law to cro,wechoosewisdom,4/2/2020,negative,-0.125
My husband is nuke and electrical engineer No correlation between 5G and Coronavirus E,WeeWee212,4/2/2020,neutral,0
This is what happened because waited for permission from rather than doing the job,Wyld_Stallyns88,4/2/2020,neutral,0
The wife of one of my co workers tested positive today for coronavirus Waiting to see his test results Here we go,yaboyderk,4/2/2020,positive,0.227272727
RT Coronavirus US live Trump undermines CDC masks guidance at combative briefing,Ajaygolmalgobi,4/3/2020,positive,0.136363636
RT In January Dr Tony Fauci was on my show telling America not to worry about the Coronavirus that it wasn t a major threat,AnnLemieux2,4/3/2020,positive,0.0625
RT Trump won t lead by example Of course that will be out of his character he won t wear coronavirus mask despite CDC adv,awkbello,4/3/2020,neutral,0
RT Fauci Responds To Fox amp Friends Questioning On Unproven Coronavirus Drug We Don t Operate On How You Feel,berman_sid,4/3/2020,neutral,0
RT Since the corona crisis hit has turned his entire campaign fundraising apparatus over to raising money,BernieEvents,4/3/2020,neutral,0
RT Fuck you We re not racist like you we don t see color or religion when a human needs help thats the lifes,bradricketts2,4/3/2020,negative,-0.2
RT COVID 19 has seismically shifted the photography industry For the many who have lost work sessions and income there may b,BrianABCereals,4/3/2020,positive,0.5
RT How to make MSM talking heads explode End your coronavirus preser with a pitch for voter ID,Debbie40296747,4/3/2020,neutral,0
RT Here s Seema Verma suggesting that one reason South Korea has been so effective in responding to the coronavirus is because it,fl_bama,4/3/2020,positive,0.6
RT NEW More than 40 U S spring breakers who ignored public health advice have tested positive for coronavirus All of,Lebomt_,4/3/2020,positive,0.215909091
RT This Detroit bus driver posted a video about a woman coughing on his bus Four days later he began feeling symptoms Now he,lynne_woodruff,4/3/2020,neutral,0
RT RECOVERY COMPLETE Celebratory scenes as 93 year old patient is discharged from hospital after beating coronavirus,OsorioThomas,4/3/2020,positive,0.1
RT Election promise to fund free school meals for infants quietly shelved With 5 week wait for Universal Credit this is t,TCarabanchel,4/3/2020,positive,0.133333333
RT People keep tweeting me that they know someone who similar to the CT infant died from something entirely different than,59QueT,4/3/2020,neutral,0
RT Under Moonlight A feel good uplifting love song to spread a little happiness and peace during COVID 19 pandemic YouTube http,abetdisc,4/3/2020,positive,0.428125
RT Here is Captain Crozier walking away from his ship while sailors chant his name after he was relieved from duty for bl,Alew430,4/3/2020,neutral,0
RT Cardi B donates 20 000 meals to doctors and first responders in New York City,amarismithh,4/3/2020,positive,0.193181818
RT Interesting,AndiRivas1,4/3/2020,positive,0.5
The next coronavirus test will tell you if you are now immune And it s fast Topbuzz,aPage_inThe,4/3/2020,positive,0.1
RT Georgia Department of Public Health officials have walked back their earlier report that an 11 year old had died from co,ASkalla7,4/3/2020,positive,0.025
RT The only person to lose his her job for the utter shambles of the US coronavirus response is a Navy captain who spoke ou,auscor496,4/3/2020,neutral,0
Elective surgeries have been cancelled Treatment centers geared towards specific things aren t de,ausher8,4/3/2020,neutral,0
RT Most coronavirus deaths Italy 14 681 Spain 11 198 US 7 064 France 6 507 UK 3 611 China 3 322 Iran 3 294 Netherl,AyeshaRubyy,4/3/2020,positive,0.5
RT Trish Regen was fired for saying the Democrats would use the Coronavirus as an attempt to impeach Trump again Well it,Beth15639374,4/3/2020,neutral,0
RT NEW Dr Fauci underestimated the potency of the coronavirus for months calling the threat to the U S miniscule as rec,bla14001484,4/3/2020,positive,0.136363636
RT This is a good read,carbonwhitey,4/3/2020,positive,0.7
RT Premier Peter Gutwein has been calling constituents during the coronavirus pandemic to talk out their concerns My take on our,D_JervisBardy,4/3/2020,neutral,0
RT Georgia Department of Public Health officials have walked back their earlier report that an 11 year old had died from co,DJF2020MAGA,4/3/2020,positive,0.025
RT 30k new COVID19 cases in USA yesterday with 1k new deaths increasing 20 per day That will accelerate as health system br,Fritzy500,4/3/2020,positive,0.136363636
RT The World Health Organization just explicitly made clear that universal healthcare is an effective way to stem the spread of,GuillotineND,4/3/2020,positive,0.233333333
The Navy was blindsided by a plea for help from the coronavirus stricken USS Theodore Roosevelt after two direct ca,hjalmarcito,4/3/2020,positive,0.1
RT I Would Like Them To Shut Up Dr Drew Says Media Needs To Stop Whipping Up Further Panic And Chaos With Coronavirus Covera,HodgsonSilas,4/3/2020,neutral,0
RT The president of the Philippines says people who violate coronavirus lockdown rules could be shot dead saying I will bury y,iamshahzi,4/3/2020,negative,-0.2
RT We will no longer discourage people from wearing masks We still want to conserve surgical masks for healthcare workers In,isbanga,4/3/2020,neutral,0
RT BREAKING NEWS Connecticut LIED about the infant death from coronavirus,Jacked_Game,4/3/2020,neutral,0
RT Another quick update from me on our campaign against coronavirus You are saving lives by staying at home so I urge yo,jacksoncory970,4/3/2020,positive,0.333333333
RT Heartbreaking Jason Hargrove was behind the wheel of a bus in Detroit when he said a passenger began to cough The woman let,kdonald1926,4/3/2020,negative,-0.4
Caldwell School Loses Principal Jim Brown To Coronavirus,Laura_A_Diaz,4/3/2020,negative,-0.3
RT After Los Angeles got caught LYING about the teen death from coronavirus they issued this statement the case is comple,LCJules,4/3/2020,neutral,0
RT Trump hasn t ordered any ventilators from GM despite saying he was using wartime powers to force production,lvtohnt,4/3/2020,neutral,0
RT You can t make this stuff up 5G coronavirus conspiracists BURNING phone masts amid bizarre claim radiation sparked kille,Matthieu_Mogade,4/3/2020,positive,0.4
RT Second nurse Aimee O Rourke 39 mother of 3 dies with coronavirus at Queen Mother Hospital in Kent where she worked,mexmad,4/3/2020,neutral,0
RT Captain Crozier Sailors aboard the USS Theodore Roosevelt aircraft carrier cheer for Capt Brett Crozier as he disembarks the,MotarokiJustus,4/3/2020,neutral,0
RT 2 top French doctors said on live TV that coronavirus vaccines should be tested on poor Africans,Munhu_,4/3/2020,positive,0.059090909
I never expected Cernovich to make correct predictions on this Coronavirus thing I am jus,oli_aisha,4/3/2020,positive,0.05
RT Let s get a little smarter about this,ostospace2020,4/3/2020,negative,-0.1875
RT Mike Pence and other senior Trump aides also say they will not be wearing masks in public because that interferes with t,PhoenixOntheRis,4/3/2020,negative,-0.0625
RT Far left wing group Media Matters earliest coronavirus tweets were attacking FoxNews for fearmongering about coronavirus,piedsa,4/3/2020,positive,0.05
RT Good morning everyone except New York Governor Andrew Cuomo who has yet to authorize doctors to prescribe Hydroxychlor,RickGaldo3,4/3/2020,positive,0.418181818
RT CNN s Brooke Baldwin Test Positive For Coronavirus Baldwin s diagnosis follows fellow CNN anchor Chris Cuomo s who tested p,ruthmkb,4/3/2020,positive,0.227272727
RT Deaths among non laboratory confirmed cases reported are not included,SaveWildBees,4/3/2020,positive,0.4
RT Today I would like to thank all new mothers who confront understandable fears Thank you as well to those who affectionatel,StPatsBrooklyn,4/3/2020,positive,0.136363636
RT This Detroit bus driver made a video asking people to take the coronavirus pandemic seriously He was upset that a woman had taken,thebostoner22,4/3/2020,negative,-0.333333333
RT Is your car van or motorcycle s MOT due to expire The expiry date will be extended by 6 months if it s due on or aft,Trevorbarton999,4/3/2020,negative,-0.125
RT Seattle s hospitals are preparing for a surge of coronavirus cases but there are faint glimmers the situation is improving in th,U_Squaree,4/3/2020,negative,-0.5
RT joe exotic has coronavirus finally the only two things i think about are now just one thing,victactoria,4/3/2020,positive,0.166666667
RT Thank you s Messengers of Peace for your support of call for a global ceasefire to allow all of,WENSHOWHQ,4/3/2020,neutral,0
RT Senator will join me Thursday to begin the show at 8 35am on We will discuss the coronavirus pandemic,WePromises,4/3/2020,neutral,0
RT Trish Regen was fired for saying the Democrats would use the Coronavirus as an attempt to impeach Trump again Well it,willlholcomb,4/3/2020,neutral,0
RT Bill Gates is spending billions to produce 7 potential coronavirus vaccines He s too central a figure in this whole thin,willsja35,4/3/2020,positive,-0.05
Oh looky now the coronavirus is racist,YouIsWrongAgain,4/3/2020,neutral,0
RT The poor judgment here belongs to the Trump Administration not a courageous officer trying to protect his,zorroreal,4/3/2020,negative,-0.4
RT Italy s coronavirus outbreak may have finally reached its peak,BFM____,4/4/2020,neutral,0
RT New York had a grim day on Friday and the worst is still yet to come,vida86,4/4/2020,negative,-0.621212121
RT New York had a grim day on Friday and the worst is still yet to come,catadams03,4/4/2020,negative,-0.621212121
RT New York had a grim day on Friday and the worst is still yet to come,FLReza,4/4/2020,negative,-0.621212121
RT EXCLUSIVE The notes also detailed Amazon s efforts to buy millions of protective masks to protect its workers from the coron,ve10ve,4/4/2020,positive,0.4
RT Coronavirus has broken a primary election in Wisconsin and could foreshadow a total disaster come November,TakeThatGods,4/4/2020,neutral,0
RT Coronavirus has broken a primary election in Wisconsin and could foreshadow a total disaster come November,alinatede,4/4/2020,neutral,0
RT Coronavirus has broken a primary election in Wisconsin and could foreshadow a total disaster come November,marybebest,4/4/2020,neutral,0
RT Coronavirus has broken a primary election in Wisconsin and could foreshadow a total disaster come November,ChrisBolman,4/4/2020,neutral,0
RT Coronavirus has broken a primary election in Wisconsin and could foreshadow a total disaster come November,kfgibson,4/4/2020,neutral,0
RT Coronavirus has broken a primary election in Wisconsin and could foreshadow a total disaster come November,somhrd50,4/4/2020,neutral,0
RT Coronavirus has broken a primary election in Wisconsin and could foreshadow a total disaster come November,adrian__fonseca,4/4/2020,neutral,0
RT Coronavirus has broken a primary election in Wisconsin and could foreshadow a total disaster come November,Goldenlady1980,4/4/2020,neutral,0
RT Coronavirus has broken a primary election in Wisconsin and could foreshadow a total disaster come November,AnneAnnapolis,4/4/2020,neutral,0
RT Coronavirus is coming for South Africa s townships but people are more worried about soldiers,Slimism,4/4/2020,positive,0.5
RT Coronavirus has broken a primary election in Wisconsin and could foreshadow a total disaster come November,AlexanderKaty,4/4/2020,neutral,0
RT Coronavirus has broken a primary election in Wisconsin and could foreshadow a total disaster come November,chlegm,4/4/2020,neutral,0
RT President Trump has been making the coronavirus response all about himself for quite some time now,McastPop,4/4/2020,neutral,0
RT The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last for long ht,StillKmp,4/4/2020,positive,0.108333333
RT The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last for long ht,Zeeshan82563303,4/4/2020,positive,0.108333333
RT The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last for long ht,dj_rocky8,4/4/2020,positive,0.108333333
We re live Our very own is live now with and who wrote this powerful piece we supported o,econhardship,4/4/2020,positive,0.338181818
RT New York had a grim day on Friday and the worst is still yet to come,punk_playground,4/4/2020,negative,-0.621212121
RT We re live Our very own is live now with and who wrote this powerful piece we supported on the,sree,4/4/2020,positive,0.338181818
