As the coronavirus spreads through the ranks of U S delivery workers employees across the country say there has b,MSNBC,4/14/2020,neutral,0
India extends its nationwide lockdown for its 1 3 billion people as the number of coronavirus cases crossed 10 000,MSNBC,4/14/2020,neutral,0
While grocery stores are having a hard time keeping things in stock there is an entire food chain designed to sel,MSNBC,4/14/2020,negative,-0.145833333
African countries previously hit by deadly Ebola outbreaks are using the lessons they learned to fight the coronavi,MSNBC,4/14/2020,negative,-0.122222222
An estimated 29 000 health care workers nurses health aides paramedics technicians and doctors on the front,MSNBC,4/14/2020,neutral,0
Coronavirus latest Global coronavirus cases near 2 million U S recorded death toll t,MSNBC,4/14/2020,positive,0.2
27 youths tested positive for COVID 19 in Louisiana s 4 secure juvenile detention facilities which house children,MSNBC,4/14/2020,positive,0.125757576
Black people are not more susceptible to the virus The reason we have the excess is because we re more exposed,MSNBC,4/14/2020,positive,0.027777778
He was our hero before he became one nationally Denise Guillermo the daughter of a Long Island nurse who died f,MSNBC,4/14/2020,negative,-0.05
Researchers received U S government clearance for the first saliva test to help diagnose COVID 19 a new approach,MSNBC,4/14/2020,positive,0.193181818
Dr Fauci on the impact of coronavirus and race Coronavirus disease has shed a really bright light on those dispa,MSNBC,4/14/2020,positive,0.55
I think it s ridiculous that during this pandemic at this moment in time that anybody is focused on the politics,MSNBC,4/14/2020,negative,-0.333333333
RT If Trump wants Americans go to back to their jobs he needs to start doing his Learn more,MSNBC,4/14/2020,positive,0.233333333
Live on leads a special report on life in the time of coronavirus,MSNBC,4/14/2020,positive,0.246753247
Many companies and lenders say they re willing to help out during the coronavirus pandemic One simple phone call c,MSNBC,4/14/2020,positive,0.25
TUESDAY We will air an Special Report on the coronavirus pandemic During the hour we will answer quest,MSNBC,4/14/2020,positive,0.357142857
He was more than just our father he was our hero before became one nationally Denise and Ali Guillermo talk to,MSNBC,4/14/2020,positive,0.5
Rep Spanberger discusses how the coronavirus pandemic is impacting nursing homes and says she is working at the f,MSNBC,4/14/2020,neutral,0
Some hospitals are running low on cash after canceling many elective procedures to devote more resources to the cor,CNN,3/21/2020,positive,0.333333333
This is one story behind how and why West Virginia had no reported coronavirus cases for so long,CNN,3/21/2020,negative,-0.225
Illinois Gov J B Pritzker reminded Illinois residents that a stay at home order will go into effect for the sta,CNN,3/21/2020,neutral,0
Different times call for different measures This is a war And in war strategy is important former CDC Dir,CNN,3/21/2020,positive,0.1
The latest updates on the coronavirus in the US and around the world,CNN,3/21/2020,positive,0.5
The chairwoman of the Congressional Asian Pacific American caucus said it is dangerous for President Trump to conti,CNN,3/21/2020,negative,-0.2
Here are some fun ways people have been passing the time in quarantine,CNN,3/21/2020,positive,0.3
Three inmates have tested positive for the coronavirus in Georgia raising concerns the pandemic could spread withi,CNN,3/21/2020,positive,0.227272727
USA Track and Field has called for the 2020 Olympic Games in Tokyo to be postponed because of the ongoing coronavir,CNN,3/21/2020,neutral,0
In New York City reported cases jumped from 183 to 5 151 within six days So far about 8 377 have tested positive,CNN,3/21/2020,positive,0.154545455
Election officials and voting rights groups are calling for a general move to an all vote by mail system for remain,CNN,3/21/2020,positive,0.05
Vice President Mike Pence said that he and his wife Karen would be tested for the coronavirus after a staff member,CNN,3/21/2020,neutral,0
In stressful times these people are showcasing the absolute best in humanity,CNN,3/21/2020,positive,0.6
A global recession once unthinkable in 2020 is now a foregone conclusion and some experts warn that the pandemic,CNN,3/21/2020,negative,-0.025
The United States military flew a team of US women football players back home who were stranded in Honduras after,CNN,3/21/2020,negative,-0.05
FDNY spokesman Jim Long said that FDNY workers could continue to work as long as they don t have symptoms He said,CNN,3/21/2020,negative,-0.05
The French Air Force is transporting coronavirus patients to the west of the country to ease pressure on overcrowde,CNN,3/21/2020,neutral,0
The Ohio Attorney General s office ordered abortion clinics in the state to stop performing nonessential abortion,CNN,3/22/2020,positive,0.05
A key procedural vote to advance a massive stimulus package failed as Senate Democrats lined up against it A final,CNN,3/22/2020,negative,-0.125
More than 400 people in the US have died from coronavirus and there are more than 32 000 cases nationwide Follow,CNN,3/22/2020,positive,0.5
Emma a 12 year old girl is fighting for her life in an Atlanta hospital after testing positive for the coronavi,CNN,3/22/2020,positive,0.163636364
President Trump says the federal government has activated US National Guard units for three of the states hardest h,CNN,3/22/2020,neutral,0
The Senate is taking a key procedural vote to advance a massive stimulus package even as congressional negotiators,CNN,3/22/2020,neutral,0
Republican Sen Mitt Romney of Utah is self quarantining after Sen Rand Paul contracted the coronavirus according,CNN,3/22/2020,neutral,0
German Chancellor Angela Merkel will self quarantine after coming into contact with a person who tested positive fo,CNN,3/22/2020,positive,0.113636364
New York has more than 15 000 confirmed coronavirus cases across the state Gov Andrew Cuomo says adding that mor,CNN,3/22/2020,positive,0.345454545
Hotels in Niagara Falls are creating heart shapes with the lights in their rooms windows to stand in solidarity wi,CNN,3/22/2020,neutral,0
Dr Anthony Fauci the nation s top infectious disease expert says President Trump just approaches fighting the co,CNN,3/22/2020,positive,0.5
Texas prison inmates are making cotton face masks that will be given to first responders for free to alleviate a sh,CNN,3/22/2020,positive,0.325
A health care system in New York is no longer allowing visitors including partners for its patients about to give,CNN,3/22/2020,positive,0.136363636
The New York governor s daily updates expose the chasm between how states and the federal government are responding,CNN,3/22/2020,positive,0.068181818
The key to limiting the coronavirus epidemic in its breakout phase is some sort of shutdown in which non essential,CNN,3/22/2020,neutral,0
The International Olympic Committee will consider rescheduling the Tokyo Summer Games because of the coronavirus pa,CNN,3/22/2020,neutral,0
In this time of social distancing virtual faith services have grown almost universal While social distancing due,CNN,3/22/2020,positive,-0.014583333
The federal government has taken measures to help the millions of people who are expected to lose income because of,CNN,3/22/2020,negative,-0.1
Major events around the world have been canceled or postponed as the race to contain the novel coronavirus continue,CNN,3/22/2020,positive,0.0625
The coronavirus has left many Americans isolated at home hopefully heeding the social distancing guidance outlined,CNN,3/22/2020,positive,0.177777778
JUST IN Sen Rand Paul says he has tested positive for coronavirus but he doesn t have symptoms He s the first US,CNN,3/22/2020,positive,0.238636364
The service industry and many musicians in Nashville Tennessee had just started to claw back after a deadly torna,CNN,3/22/2020,positive,0.1
Finger pointing blaming China for the spread of the coronavirus does nothing to help a world scrambling to deal wi,CNN,3/22/2020,neutral,0
Pelosi sounded an ominous warning that she may not support an emerging coronavirus economic stimulus bill that had,CNN,3/22/2020,positive,0.2
More than 4 800 health care workers in Italy have been infected by coronavirus or about 9 of the country s total,CNN,3/22/2020,positive,0.25
RT I can t give you a rough number FEMA administrator Pete Gaynor says about the number of medical masks the federal governmen,CNN,3/22/2020,negative,-0.05
Gov Andrew Cuomo says New York state is competing with other states over resources needed to combat the coronaviru,CNN,3/22/2020,positive,0.005681818
More than 370 people in the US have died from coronavirus and there are more than 29 000 cases nationwide Follow,CNN,3/22/2020,positive,0.5
The head of FEMA couldn t say how many medical masks the government has acquired to send to hospitals in dire need,CNN,3/22/2020,positive,0.25
The coronavirus pandemic could drag the global economy into a depression and the outbreak may only be getting star,CNN,3/22/2020,negative,-0.033333333
Vice President Mike Pence and second lady Karen Pence have tested negative for coronavirus his spokesperson says,CNN,3/22/2020,negative,-0.15
Before coronavirus there d be around 20 000 planes in our skies at any given time Now that they ve largely been g,CNN,3/22/2020,positive,0.214285714
US internet and wireless networks are coming under immense pressure to deliver reliable connectivity as schools and,CNN,3/22/2020,neutral,0
As households continue to stock up on toilet paper emptying shelves across the country a new website is attem,CNN,3/22/2020,positive,0.051515152
To the best of current scientific knowledge can you get the coronavirus from your dog or cat Or give it to them,CNN,3/22/2020,positive,0.5
Trucks stops across the US are open for business and they re planning to stay that way,CNN,3/22/2020,neutral,0
A Boston man decided to serenade his longtime girlfriend by singing You Are My Sunshine at the window of her assi,CNN,3/22/2020,neutral,0
CNN readers around the world have asked more than 50 000 questions about coronavirus Here are answers to some of t,CNN,3/22/2020,positive,0.5
President Trump has made a gathering of world leaders at the Group of 7 summit a video teleconference and canceled,CNN,3/22/2020,neutral,0
How to keep coronavirus fears from affecting your mental health,CNN,3/22/2020,negative,-0.1
Student loan borrowers will be able to suspend their federal student loan payments without penalty and without accr,CNN,3/22/2020,positive,0.5
Doctors reusing masks Nurses working even if they were exposed to coronavirus Staff replacing masks with bandanas,CNN,3/22/2020,neutral,0
While there s concern for the elderly catching coronavirus there s another high risk group that has nothing to do,CNN,3/22/2020,positive,0.38
Toilet paper has become the ultimate symbol of panic buying around the coronavirus Companies that help supply it a,CNN,3/22/2020,negative,-0.016666667
Millions of residents living in nursing homes and assisted living facilities have been stuck inside with no guests,CNN,3/22/2020,neutral,0
Supermarkets in countries around the world are rationing food and household staples in an attempt to prevent shorta,CNN,3/22/2020,neutral,0
The fact is most of us are going to be spending a lot of time at home Here are some of the most fascinating imme,CNN,3/22/2020,positive,0.566666667
Distilleries are stepping in to help combat the hand sanitizer shortage by using the alcohol in their facilities to,CNN,3/22/2020,neutral,0
Dentists and other businesses are donating equipment and supplies to hospitals that are reporting or suffering shor,CNN,3/22/2020,negative,-0.125
When a Texas family s Walt Disney World trip was canceled after the park closed because of the coronavirus pandemic,CNN,3/22/2020,negative,-0.1
Some supermarkets are taking steps to protect older and vulnerable customers who may be at the greatest risk from t,CNN,3/22/2020,positive,0.222222222
Here s a list of foods that are nutritious versatile and keep well plus some recipes to get you started Just,CNN,3/22/2020,neutral,0
A customer left a 2 500 tip to support an Ohio bar that had to close because of coronavirus,CNN,3/22/2020,neutral,0
US negotiators entered a crucial day in the effort to deploy more than 1 trillion in emergency stimulus to a stagg,CNN,3/22/2020,positive,0.25
Does Russia have coronavirus under control According to information released by Russian officials Putin s strateg,CNN,3/22/2020,neutral,0
About 75 million residents of Connecticut Illinois New York and California have been directed to sequester with,CNN,3/22/2020,positive,0.136363636
There are thousands of passengers still at sea aboard more than 30 oceangoing cruise ships some still hunting for,CNN,3/22/2020,positive,0.5
Joe Biden lambasted President Trump s handling of the coronavirus pandemic telling Trump to stop swerving between,CNN,3/22/2020,neutral,0
A coalition of chefs in New York have set a goal to cook 1 million gallons of soup to provide restaurant workers,CNN,3/22/2020,positive,0.136363636
The cries from health care employees forced to work without personal protective equipment like gowns masks and glo,CNN,3/22/2020,negative,-0.15
Many things contributed to the United States lack of testing kits,CNN,3/22/2020,positive,0.5
The FDA announced its approval of the use of the first rapid diagnostic test that could detect coronavirus in appro,CNN,3/22/2020,positive,0.25
As the country s largest cities go into lockdown and its hospitals into resource rationing President Trump has fou,CNN,3/22/2020,neutral,0
In the midst of the coronavirus pandemic Swae Lee performed a free concert crowd surfing and bringing a fan on st,CNN,3/22/2020,positive,0.4
Britney Spears has become a ray of sunshine amid the coronavirus pandemic,CNN,3/22/2020,neutral,0
Reclusive nocturnal numerous bats are a possible source of the coronavirus Yet some scientists concur they ar,CNN,3/22/2020,neutral,0
Student seniors around the country are having to grapple with potentially losing out on traditions they ve been loo,CNN,3/22/2020,neutral,0
A 102 year old woman has recovered from coronavirus in the northern Italian city of Genoa after spending more than,CNN,3/28/2020,positive,0.2
Ecuador s western city of Guayaquil one of the hardest hit by novel coronavirus is planning to build a mass grave,CNN,3/28/2020,neutral,0
The US government was warned 10 times in a 13 year span about a lack of ventilators in the event of an outbreak,CNN,3/28/2020,neutral,0
Cue the flutes Future the rapper behind the hit Mask Off is partnering with Atlanta Sewing Style to provide fa,CNN,3/28/2020,negative,-0.2
The latest announcement from American Airlines reflect the trends around the industry Over the next two months it,CNN,3/28/2020,positive,0.166666667
New York City police lost its first detective to Covid 19 marking the third NYPD death to the disease that has aff,CNN,3/28/2020,positive,0.128787879
We re home now and like the rest of America we carry on sheltering place and social distancing Tom Hanks tweet,CNN,3/28/2020,positive,0.033333333
Some Instacart shoppers are planning to strike on Monday accusing the company of not providing them enough protect,CNN,3/28/2020,neutral,0
I m concerned All we can do is help each other A restaurant owner gets emotional while speaking about the un,CNN,3/28/2020,negative,-0.0625
An employee inside one hospital said that every intensive care unit room at facility has brown paper bags by the do,CNN,3/28/2020,neutral,0
President Trump visited Norfolk Virginia as the US Navy hospital ship USNS Comfort departed on its way to New Yor,CNN,3/28/2020,positive,0.136363636
RT What it s like flying in the age of coronavirus Photos by Amanda Andrade Rhoades,CNN,3/28/2020,neutral,0
Fort Wayne Indiana is urging people to fight the loneliness of isolation by going out at 7 p m and waving to the,CNN,3/28/2020,neutral,0
New York Gov Andrew Cuomo said the state s presidential primary election will be postponed from April 28 until Jun,CNN,3/28/2020,positive,0.268181818
Gov Andrew Cuomo on President Trump saying he s considering a possible short term quarantine for New York I don,CNN,3/28/2020,positive,0.045454545
JUST IN President Trump says he s considering a two week quarantine of New York New Jersey and certain parts of C,CNN,3/28/2020,positive,0.162337662
CNN asked some of the United States leading medical experts about the symptoms of the novel coronavirus or Covid 1,CNN,3/28/2020,neutral,0
As the coronavirus pandemic forces shutdowns and stay at home orders silence echoes in major cities around the wor,CNN,3/28/2020,positive,0.0625
Pollsters around the country are facing an increasingly difficult challenge in gauging public opinion in the time o,CNN,3/29/2020,negative,-0.25
As coronavirus cases in the US surge President Trump isn t focused just on those statistics administration offici,CNN,3/29/2020,neutral,0
As the coronavirus forced theaters across the US to close their doors and shut down productions a Texas venue got,CNN,3/29/2020,negative,-0.227777778
No one is going to attack New York unfairly and no one is going to deprive New York of what it needs That s why I,CNN,3/29/2020,negative,-0.075757576
BREAKING President Trump extends federal guidelines for social distancing through April 30 to help slow the spread,CNN,3/29/2020,negative,-0.133333333
LIVE The White House coronavirus task force gives an update on the outbreak after receiving proposals to reduce so,CNN,3/29/2020,positive,0.068181818
New York Gov Andrew Cuomo says the attorney at the center of the New Rochelle outbreak has been discharged from a,CNN,3/29/2020,positive,0.057575758
The chief financial officer of Jefferies Group LLC Peregrine Peg Broadbent has died from coronavirus complicati,CNN,3/29/2020,neutral,0
Joe Diffie a Grammy winning country singer and 25 year member of the Grand Ole Opry died from complications of co,CNN,3/29/2020,positive,0.5
We have enough supplies to get to a week from today with the exception of ventilators We re going to need at leas,CNN,3/29/2020,neutral,0
Dr Anthony Fauci the nation s top infectious disease expert says that based on models the US could eventually s,CNN,3/29/2020,positive,0.5
Rhode Island Gov Gina M Raimondo signs an order saying she will demand all travelers coming into the state to sel,CNN,3/29/2020,neutral,0
A North Carolina county has established checkpoints to stop visitors and non resident property owners from entering,CNN,3/29/2020,neutral,0
RT House Speaker Nancy Pelosi says the President downplaying the severity of coronavirus is deadly As the President fidd,CNN,3/29/2020,negative,-0.2
New York Gov Andrew Cuomo on the federal coronavirus stimulus bill The help we were waiting for from Washington,CNN,3/29/2020,positive,0.136363636
Disneyland in California and Walt Disney World resort in Florida will remain closed until further notice as the cor,CNN,3/29/2020,negative,-0.05
When Rhode Island police officer Jill Marshall found an elderly woman who was living with her disabled son and had,CNN,3/29/2020,negative,-0.2
With more than 130 000 Covid 19 cases identified by US health officials so far here s a state by state breakdown o,CNN,3/29/2020,positive,0.3
Seattle based department store Nordstrom is sewing more than 100 000 masks that will be sanitized before being dist,CNN,3/29/2020,positive,0.5
Global coronavirus deaths pass 30 000 China says local transmission is blocked And an official tells the US whe,CNN,3/29/2020,neutral,0
When their restaurants closed their doors due to the coronavirus pandemic these Detroit chefs took stock of their,CNN,3/29/2020,negative,-0.1125
House Speaker Nancy Pelosi criticizes Trump s coronavirus response in an exclusive CNN interview saying as the Pre,CNN,3/29/2020,neutral,0
The US is advising residents of New York New Jersey and Connecticut not to travel domestically after the number of,CNN,3/29/2020,positive,0.136363636
FareedsTake At some point we Americans must look at the facts and recognize an uncomfortable reality The United,CNN,3/29/2020,negative,-0.5
The huge decline in road traffic air travel and other business activities across Europe during the coronavirus pan,CNN,3/29/2020,positive,0.1375
London s iconic Abbey Road has been repainted during the coronavirus lockdown in the city,CNN,3/29/2020,positive,0.5
McDonald s Coca Cola Audi and Volkswagen are just a few of the corporations that are redesigning their logos with,CNN,3/29/2020,negative,-0.2
If you or a family member is showing symptoms of Covid 19 here s how to properly isolate,CNN,3/29/2020,neutral,0
House Speaker Nancy Pelosi says the coronavirus stimulus bill is just a down payment and state and local governme,CNN,3/29/2020,negative,-0.077777778
House Speaker Nancy Pelosi says the President downplaying the severity of coronavirus is deadly As the Preside,CNN,3/29/2020,negative,-0.2
Individuals who intentionally spread the novel coronavirus could be charged with terrorism for the purposeful expo,CNN,3/29/2020,neutral,0
Home is the safest place to be while a pandemic rages outside But for some home is not a haven from violence and,CNN,3/29/2020,neutral,0
Apple has released a website and an iOS app that allows users to screen themselves for coronavirus symptoms,CNN,3/29/2020,neutral,0
The 2 trillion stimulus bill which aims to address the growing economic crisis caused by the coronavirus pandemic,CNN,3/29/2020,positive,0.2
During the coronavirus pandemic it s best to revert from contact lens to glasses experts suggest to keep from sp,CNN,3/29/2020,positive,1
Volunteers across the US have formed sewing groups to make as many masks as they can for hospitals in need of more,CNN,3/29/2020,positive,0.5
Dyson has designed and built an entirely new ventilator called the CoVent since founder James Dyson received a,CNN,3/29/2020,positive,0.136363636
The N95 respirator masks that health care workers need to protect themselves while treating coronavirus patients ar,CNN,3/29/2020,neutral,0
Largely unable to work and forced to close shop tattoo artists around the country are passing their gloves and oth,CNN,3/29/2020,negative,-0.4
Smoking drinking and general poor health are some of the factors that could explain why more men seem to be dying,CNN,3/29/2020,positive,0.05
A German scientist made a coronavirus test back in January and shared it with the world to give countries outside,CNN,3/29/2020,neutral,0
Two paramedics in Israel a Muslim and Jew take a break to pray together One prayed in the direction of Mecca th,CNN,3/29/2020,neutral,0
A video shows the lungs of a man who had been asymptomatic a few days earlier Now the patient has coronavirus and,CNN,3/29/2020,negative,-0.1
provides a hand washing tutorial including the importance of interlacing your fingers and also was,CNN,3/29/2020,neutral,0
Bill and Hillary Clinton sent over 400 pizzas to hospitals in New York as a small token of their appreciation for,CNN,3/29/2020,negative,-0.056818182
The main list of acute symptoms at this time is actually quite short and can appear anywhere from two to 14 days af,CNN,3/29/2020,positive,0.191666667
While you re scrubbing your hands to help stop the spread of Covid 19 you re also killing off a host of other nast,CNN,3/29/2020,negative,-0.125
Track where Covid 19 cases are in the US,CNN,3/29/2020,neutral,0
Federal health officials have approved a coronavirus test that can provide results in less than 15 minutes using t,CNN,3/29/2020,negative,-0.166666667
Two sisters died from the coronavirus What hits the family the most is that they didn t get the chance to give the,CNN,3/29/2020,positive,0.5
History has shown naming diseases after places can have negative consequences for nations economies and people An,CNN,3/29/2020,negative,-0.3
Get the latest updates on Covid 19 in the US and all over the world,CNN,3/29/2020,positive,0.5
New York Gov Andrew Cuomo said that he spoke with President Trump on Saturday morning but they did not discuss a,CNN,3/29/2020,positive,0.136363636
I d rather not do it but maybe we need it President Trump said he s considering a two week quarantine of New Yo,CNN,3/29/2020,positive,0.136363636
President Trump signed an executive order that could potentially lead to former active duty military members being,CNN,3/29/2020,negative,-0.058333333
Indeed Italy now has the second highest number of confirmed cases in the world after the United States which stand,CNN,3/29/2020,positive,0.2
While the majority of the world s population is at home until the threat of the virus has passed some wealthier pe,CNN,3/29/2020,neutral,0
I was mentally prepared to see these cases in our hospital but roughly two weeks ago when I actually did in th,CNN,3/29/2020,negative,-0.066666667
Major League Baseball and sports retailer Fanatics are shifting production from jerseys to masks and gowns for thos,CNN,3/29/2020,positive,0.0625
Several states are reporting a spike in coronavirus cases raising fears more hotspots will emerge in the US after,CNN,3/29/2020,positive,0.25
It s chaos out there The moment that it was clear that the nation was confronting a pandemic there should have bee,CNN,4/8/2020,positive,0.1
H1 B visa holders who lose their jobs have to file for a change of status or find a new employer willing to sponsor,CNN,4/8/2020,positive,0.193181818
Louisiana Gov John Bel Edwards urged people to keep social distancing over Easter There was no Easter exemption,CNN,4/8/2020,neutral,0.033333333
The city of Miami said it has mandated all employees and customers in grocery stores restaurants pharmacies and c,CNN,4/8/2020,neutral,0
The DOJ has turned to biological warfare laws to bring two new cases In San Antonio federal prosecutors charged a,CNN,4/8/2020,positive,0.136363636
African Americans in Mississippi account for 56 of coronavirus cases and 72 of deaths state epidemiologist Dr P,CNN,4/8/2020,neutral,0
The coronavirus pandemic has ignited a new fight over voting access with some states looking to expand vote by mai,CNN,4/8/2020,positive,0.136363636
Only 21 6 of hotel rooms in the United States were occupied last week according to new data from hospitality anal,CNN,4/8/2020,positive,0.045454545
One of Ellen DeGeneres jokes backfired this week after some people called her out for comparing self quarantining,CNN,4/8/2020,neutral,0
The Department of Health and Human Services has announced a second major purchase of ventilators buying more than,CNN,4/8/2020,positive,0.140625
There s no evidence to support the conspiracy theory that 5G networks cause Covid 19 or contribute to its spread B,CNN,4/8/2020,neutral,0
US stock futures were mixed in after hours trading following a Wall Street rally as investors hopes for a coronavi,CNN,4/8/2020,neutral,0
The novel coronavirus has infected more than 1 5 million people and killed more than 87 000 worldwide according to,CNN,4/8/2020,positive,0.266666667
In a call with reporters local and county officials with the National Association of Counties raised the alarm tha,CNN,4/8/2020,neutral,0
Mayor Lori Lightfoot has announced a 9 p m curfew on liquor sales in Chicago effective Thursday Far too many hav,CNN,4/8/2020,positive,0.4
Delta said it will no longer book the middle seat on flights through the end of May in an effort to allow for socia,CNN,4/8/2020,neutral,0
Arkansas recorded its lowest positivity rate for coronavirus in a 24 hour period to date on Tuesday Dr Nathaniel,CNN,4/8/2020,neutral,0
Non national migrant rescue ships will no longer be able to dock in Italy after the country declared its ports wer,CNN,4/8/2020,positive,0.5
European aircraft maker Airbus announced it would cut production by about a third as the troubled airline industry,CNN,4/8/2020,negative,-0.166666667
The nation s top infectious disease expert told a reporter that the handshake a customary American greeting could,CNN,4/8/2020,positive,0.25
As confidence grows that the state may be nearing its peak of new coronavirus cases Washington Gov Jay Inslee ann,CNN,4/8/2020,positive,0.136363636
Republican Sen Kelly Loeffler of Georgia said she and her husband are divesting from individual stocks amid sharp,CNN,4/8/2020,neutral,-0.0625
South Carolina Gov Henry McMaster signed an executive order Wednesday which allows furloughed employees to receive,CNN,4/8/2020,neutral,0
California will utilize new technology from the company Battelle that allows for the sterilization and reuse of N95,CNN,4/8/2020,positive,0.136363636
Nine London bus drivers have died from the coronavirus along with five other transport workers as demands grow for,CNN,4/8/2020,negative,-0.125
Minnesota Gov Tim Walz held a news conference today extending the state s stay at home order and public accommodat,CNN,4/8/2020,neutral,0
Georgia Gov Brian Kemp has extended the state s public health emergency through May 13 in an effort to help contai,CNN,4/8/2020,neutral,0
The US Food and Drug Administration has sent a warning letter to a firm marketing a product that falsely claims to,CNN,4/8/2020,negative,-0.3
As the coronavirus pandemic continues to hit the US and particularly New York City the Broadway League has announ,CNN,4/8/2020,positive,0.136363636
RT Pastor Rick Warren joins Thursday s 8 pm ET CNNTownHall to discuss faith during the coronavirus pandemic What questions do y,CNN,4/8/2020,neutral,0
Costco recently started limiting the number of people in each store Since then customers have had to wait in long,CNN,4/8/2020,neutral,-0.025
If we don t do things right nursing homes can act as an accelerant to the growth of this virus says geriatric m,CNN,4/8/2020,positive,0.285714286
I wish the President was standing up on his chair and screaming about it at meetings of the task force to actually,CNN,4/8/2020,neutral,0
Six in 10 Americans now say the economy is in poor shape up 30 points since last month according to a new CNN pol,CNN,4/8/2020,negative,-0.087878788
RT Dr Carlos Del Rio compares the apex of the coronavirus curve to climbing Mount Everest Once you get to the apex you st,CNN,4/8/2020,neutral,0
Major meat processors are starting to shut down plants as employees are getting infected by coronavirus,CNN,4/8/2020,negative,-0.031018519
As African Americans are being disproportionately impacted by the novel coronavirus BET has started a series of in,CNN,4/8/2020,neutral,0
Please don t politicize this virus The head of the World Health Organization defended the organization s respons,CNN,4/8/2020,neutral,0
Leaders are resorting to familiar analogies to war amid the coronavirus crisis but it is possible to appeal to col,CNN,4/8/2020,positive,0.1875
British scientists have pushed back against an influential new coronavirus model that predicts the UK will have a d,CNN,4/8/2020,positive,0.045454545
CNN is creating an online memorial for people who have died from Covid 19 If you have someone you d like to honor,CNN,4/8/2020,neutral,0
The World Health Organization isn t perfect but at a time when humankind is literally fighting for its life now,CNN,4/8/2020,positive,1
This month fewer cars will be built in the United States than at any time since World War II Auto production has,CNN,4/8/2020,neutral,0
In a time when we re all anxious about our health and safety some people are preying on those fears CNN s,CNN,4/8/2020,negative,-0.25
President Trump s aides have begun intensive discussions on a plan to reopen the US economy as soon as the start of,CNN,4/8/2020,neutral,0
On top of ventilators face masks and health care workers you can now add COBOL programmers to the list of what se,CNN,4/8/2020,positive,0.5
Twitter co founder and CEO Jack Dorsey says he s dedicating more than a quarter of his wealth to a new fund for cha,CNN,4/8/2020,positive,0.318181818
A 27 year old Maryland grocery store clerk with cerebral palsy died of the coronavirus in her mother s arms Her mo,CNN,4/8/2020,neutral,0.1
RT After 76 days China has ended its lockdown of Wuhan the original epicenter of the coronavirus crisis as the city reemerges f,CNN,4/8/2020,positive,0.375
A majority of Americans 55 now say the federal government has done a poor job preventing the spread of coron,CNN,4/8/2020,negative,-0.4
New York Gov Cuomo says more people died of coronavirus in the state yesterday than any other day before He deta,CNN,4/8/2020,positive,0.170454545
New York Gov Andrew Cuomo says all voters in the state will be able to cast their votes by absentee ballot this ye,CNN,4/8/2020,positive,0.318181818
President Trump s enthusiasm about hydroxychloroquine for coronavirus patients has spurred hoarding of it even th,CNN,4/8/2020,neutral,0
The mental image many people have of Los Angeles is one obscured by smog But with stay at home orders to stem coro,CNN,4/8/2020,positive,0.2
Pope Francis has said the coronavirus pandemic is one of nature s responses to humans ignoring the current ecolog,CNN,4/8/2020,neutral,0
There are now at least 401 166 coronavirus cases in the United States according to a tally by Johns Hopkins Univer,CNN,4/8/2020,negative,-0.3
Former President Barack Obama says it would not be feasible to relax current measures to combat the spread of coron,CNN,4/8/2020,neutral,0
US intelligence officials were warning as far back as late November that the novel coronavirus was spreading throug,CNN,4/8/2020,negative,-0.066666667
Renowned billionaire art collector Adrian Cheng has announced plans to distribute millions of surgical face masks f,CNN,4/8/2020,neutral,0
I don t know if these are the revenge of nature but they are certainly nature s responses The coronavirus outb,CNN,4/8/2020,positive,0.214285714
New Jersey Gov Phil Murphy again stressed the importance of staying at home during the coronavirus pandemic after,CNN,4/8/2020,positive,0.136363636
Dr Deborah Birx the White House coronavirus response coordinator says officials are looking at areas in the US w,CNN,4/8/2020,neutral,0
A top Democratic super PAC will begin running scores of new digital ads on Wednesday aimed at holding President Tru,CNN,4/8/2020,positive,0.242424242
The Department of Health and Human Services has announced a nearly 500 million contract with General Motors under,CNN,4/8/2020,positive,0.05
Emergency room nursing staff at a Detroit hospital were told to leave Sunday night after they refused to work and d,CNN,4/8/2020,neutral,0
People who test positive for the coronavirus and die at home will be included in New York City s case count accord,CNN,4/8/2020,positive,0.181818182
Cat owners who are self isolating or have Covid 19 symptoms should consider keeping their pets indoors to stop them,CNN,4/8/2020,neutral,0
The historic Duomo Cathedral in Milan Italy will be closed to the public due to the coronavirus pandemic But the,CNN,4/8/2020,negative,-0.05625
RT Leilani Shepherd a 27 year old with cerebral palsy died of coronavirus in her mother s arms It s my baby It is like a hole,CNN,4/8/2020,neutral,0.1
The CDC changed the language used to describe the guidelines for potential and controversial coronavirus ther,CNN,4/8/2020,positive,0.275
This year many Jews are lamenting the loss of one of Passover s greatest pleasures the gathering of family gener,CNN,4/8/2020,positive,0.75
British Prime Minister Boris Johnson has spent a second night in intensive care at a London hospital suffering fro,CNN,4/8/2020,negative,-0.033333333
Many emergency room doctors around the country are seeing their hours pay and benefits cut even as the coronaviru,CNN,4/8/2020,positive,0.5
After weeks of warning about frustrations and roadblocks to shoring up medical supplies some state and city leader,CNN,4/8/2020,neutral,0
RT Black Americans are at higher risk for coronavirus and it is already hitting them extremely hard investigates,CNN,4/8/2020,negative,-0.069444444
France is bringing in new stricter measures to stop the spread of coronavirus A coastal city in France has now f,CNN,4/8/2020,positive,0.136363636
We re nowhere near lifting the lockdown London Mayor Sadiq Khan says the United Kingdom is still some way off,CNN,4/8/2020,positive,0.1
